CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;29;16.9;24.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;01;15.5;24.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;02;17.7;25.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;03;16.2;24.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;04;18.5;22.1
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;05;15.9;24.4
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;06;16.0;23.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;07;15.3;24.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;08;14.7;24.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;09;15.6;23.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;10;17.7;21.1
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;11;15.8;22.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;12;16.2;23.3
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;13;14.2;23.8
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;14;14.8;22.3
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;15;14.2;22.1
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;16;15.9;23.2
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;17;13.6;22.5
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;18;14.6;22.1
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;19;14.9;22.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;20;14.6;21.5
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;21;15.0;22.3
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;22;15.2;23.2
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;23;16.1;24.2
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;24;16.9;23.3
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;25;16.5;22.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;26;16.3;21.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;27;13.4;20.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;28;13.0;20.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;02;29;13.6;20.1
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;01;15.2;20.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;02;15.6;19.9
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;03;16.1;19.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;04;13.4;20.2
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;05;13.1;22.5
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;06;12.3;20.0
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;07;11.5;20.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;08;12.8;23.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;09;13.1;21.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;10;13.5;19.5
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;11;12.4;23.0
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;12;12.9;23.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;13;11.3;28.5
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;14;12.6;29.1
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;15;12.7;21.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;16;12.6;20.2
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;17;9.6;23.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;18;11.2;25.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;19;13.5;29.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;20;14.8;28.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;21;11.6;20.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;22;10.9;21.3
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;23;13.5;23.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;24;13.8;27.8
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;25;13.7;25.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;26;8.2;24.9
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;27;12.5;26.9
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;28;14.1;27.8
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;02;29;11.3;21.0
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;01;16.1;29.8
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;02;15.7;27.5
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;03;14.4;29.6
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;04;15.2;28.4
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;05;14.0;31.0
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;06;14.0;30.2
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;07;13.6;29.0
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;08;13.8;29.2
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;09;15.8;31.9
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;10;14.0;29.6
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;11;13.4;29.7
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;12;14.2;28.4
